Year,MajorArea,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1995,Bahrain,10.8,10.2,8.7,7.4,8,10.6,11.8,11.2,8.2,4.6,2.7,1.7,1.3,1.1,1,0.6,100
1995,Cyprus,2.7,5,6.7,7.8,10.5,12.4,12.2,10.8,8.6,5.8,4.4,3.5,3.3,2.3,1.7,2.1,100
1995,Georgia,2.4,2.6,3.3,4.1,5.1,5.6,6.4,6.8,7.9,7.3,7.9,6.8,8.5,8.6,7.2,9.7,100
1995,Iraq,2.4,6.7,10.5,13.5,14.2,12.5,9.2,6.6,5.5,5,4.3,3.7,2.6,1.7,0.7,1.1,100
1995,Israel,1,2.9,3.4,3.4,3.7,4.1,5.2,6.7,7.8,9,9,7.7,7.9,8.5,7.9,12,100
1995,Jordan,16.1,13.6,10.1,8.4,8.9,7.8,6.8,5.9,5.1,4.1,3.4,3.1,2.5,1.8,1.1,1.2,100
1995,Kuwait,14.1,13.7,12.1,10.4,8.9,9.3,8.6,7,5.4,3.6,2.5,1.4,1.4,0.5,0.5,0.6,100
1995,Lebanon,14.9,10.5,9.1,8.6,9.5,9.2,8.5,7.3,5.8,4.3,3.5,3.1,2.4,1.2,0.9,1.3,100
1995,Oman,11.2,10,6.1,2.7,8.8,17.8,17.8,12.5,6.6,3.1,1.4,0.7,0.5,0.3,0.2,0.2,100
1995,Qatar,13.4,12.1,9.5,6.7,8.7,11,11.2,9,6.7,5.4,3.1,1.4,0.9,0.5,0.4,0.2,100
1995,Saudi Arabia,12.5,11.4,9,6,8.8,13.8,13.7,10.4,6.1,3.5,2,1.1,0.7,0.3,0.3,0.4,100
1995,State of Palestine,5.6,11.2,12.4,11.2,8.9,6.4,3.9,3.1,1.9,2.9,7.7,6.4,5.8,5.2,3.5,4,100
1995,Syrian Arab Republic,6.1,5.5,4.3,3.3,6,13.8,18.6,17.2,11.2,6.7,3.6,2,0.9,0.4,0.1,0.1,100
1995,Turkey,4.3,4.6,6.8,9.5,11.4,12.4,11.4,9.3,6,4.7,4.2,3.9,2.8,2.5,2.2,3.9,100
1995,United Arab Emirates,11.3,11.7,9.7,5.7,11.6,11.5,14.5,10.7,6,3.7,1.5,0.8,0.4,0.3,0.2,0.2,100
1995,Yemen,17.3,12.2,12.7,7.9,7.9,8,7.3,6.1,5.1,4,3.2,2.6,2.1,1.5,1.3,0.9,100
1995,EUROPE,1.5,2.6,4.1,5.3,7,8.6,9.5,9.7,9.3,8.2,7.1,6.3,5.7,4.4,4,6.8,100
1995,Eastern Europe,1.3,2.5,4.7,5.7,6.3,7.1,8,8.9,9.1,8.5,7.2,7,6.5,4.8,4.5,7.9,100
1995,Belarus,2.2,2.4,4.1,5.4,6.9,8.7,9.3,9.7,8.9,8.1,6.9,6.2,5.4,4.3,4.4,7.2,100
1995,Bulgaria,2.4,2.8,3.7,5.2,8.4,7,8,9.9,10.8,9.1,5.9,3.4,6.3,5.2,4.9,7,100
1995,Czechia,0.4,1.1,1.7,2.1,3.4,4.8,5.6,6.5,7.5,8.8,8.1,9.6,9.4,8.6,9,13.5,100
1995,Hungary,1.8,2.3,3.6,4.7,6.4,7.2,7.6,6,5.8,5.2,4.9,8.1,6.8,6.1,6.6,16.8,100
1995,Poland,1.3,1.8,2,1.7,1.9,2.1,2.4,2.4,2.5,3.4,6,12.1,14,11.1,11,24,100
1995,Republic of Moldova,3.3,1.8,2.1,3.5,4.2,4.2,4.6,5.9,8.2,10.2,10.5,8.9,7.6,5.9,6.4,12.9,100
1995,Romania,0.9,1.1,1.1,2.5,3.2,2.6,1.9,1.5,1.4,4.3,7.2,10.4,12.6,11.9,11.9,25.4,100
1995,Russian Federation,1.2,2.8,5.6,6.7,7.4,8.1,8.8,9.7,9.8,8.9,6.8,6.6,5.8,3.4,3,5.3,100
1995,Slovakia,0.5,1.2,2.4,3,3.5,4.6,5.8,7.1,8,8.6,11.1,8.9,10.3,8.1,6.6,10.4,100
1995,Ukraine,1.1,2.4,4,4.8,5.3,6.3,7.8,9.1,9.4,8.9,8,6.9,6.3,5.7,5.4,8.6,100
1995,Northern Europe,1.5,2.7,3.2,4.1,7,9.1,9.7,9.5,9.1,8.2,7.3,6.3,6.1,5.4,4.5,6.3,100
1995,Channel Islands,0.8,1.5,1.9,2.9,7.6,10.9,10.3,9.7,8.8,9.1,8.8,5.9,4.7,4.3,4.1,8.8,100
1995,Denmark,2.3,4.6,5.5,6.8,9.7,11.3,11.3,9.9,8.3,6.5,5.3,4.3,3.7,3,2.3,5.1,100
1995,Estonia,0.7,1.3,1.7,2,3.3,5.7,7.3,8.3,8.2,9,9.7,8.9,11,7.8,6.6,8.5,100
1995,Faeroe Islands,3.9,7.4,8.2,10.5,7.5,9.6,11.3,8.3,6.6,7.2,5.8,4.2,2.3,1.7,2,3.3,100
1995,Finland,2.5,5.8,9,9.5,10.2,11.1,10.9,8.8,6.9,5.2,3.6,2.7,2.8,2.6,2.5,5.9,100
1995,Iceland,5.2,5.5,6.1,7.7,9.5,11,10.6,10.1,7.9,6,4.5,3.7,3.4,2.4,2.2,4.2,100
1995,Ireland,3.6,6.4,4.6,5.9,10.4,13.1,13,10.2,6.7,6,4.7,3.7,2.8,2.6,2.2,4.1,100
1995,Isle of Man,1,2.5,3.3,3.6,5.3,7.2,8,8.1,7.1,8.8,7.5,6.5,5.6,5.7,6.1,13.6,100
1995,Latvia,0.2,0.4,1,1.6,2,2.9,4.6,7.5,9.7,10.4,10.1,9.7,9.4,9.1,9.5,11.8,100
1995,Lithuania,1.2,1.3,1.4,2,2.6,3.7,6.1,9,10.8,10.7,9.1,7.6,8.4,10.1,9.1,7,100
1995,Norway,2.5,4.5,5.1,6.1,9,12,12.2,10.8,8.9,7,5.2,4.3,3.5,3,2.1,3.8,100
1995,Sweden,1.2,3.5,4.6,4.6,6.1,8.4,9.6,9.6,9.1,9,6.8,6.4,5.9,5.5,4.4,5.4,100
1995,United Kingdom,1.6,2.5,3,4.2,7.9,10.2,10.3,9.7,9.2,7.9,7.2,5.9,5.7,4.9,3.9,5.9,100
1995,Southern Europe,2.4,3.6,5,6.3,8.8,11,11.1,10,8.3,6.8,5.8,4.7,4.2,3.2,3.4,5.6,100
1995,Albania,6.9,6.8,6.7,6.8,7.8,8.5,9.9,10.8,9.8,7.2,4.6,3.1,2.5,2.2,2.5,4,100
1995,Andorra,2.3,3.6,4.3,5.2,7.9,11.4,12.3,10.8,8.9,7,6,5.1,4.6,3.4,2.9,4.6,100
1995,Bosnia and Herzegovina,4.1,4,2.9,3.9,7.5,9.1,8.8,8.5,8.7,8.3,7.7,6.7,6.5,5.8,4.7,2.8,100
1995,Croatia,0.6,1.8,3.1,3.8,5.6,8.1,9.6,10.5,10,8.4,8.3,6.9,7.3,6.1,4.2,5.6,100
1995,Gibraltar,8,7.7,6.8,5.9,8.4,11.4,11.9,11,8.8,6.5,4.9,3.5,2.4,1.2,0.6,1,100
1995,Greece,5.3,6.1,6.8,7.4,10.2,12.1,11.6,9.7,8.5,6.3,4.6,3.1,2.6,1,1.1,3.6,100
1995,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1995,Italy,2.1,3.4,4.7,6.5,9.3,12.4,12.7,10.5,7.8,5.9,5.1,4,3,2.5,3.4,6.8,100
1995,Malta,2.2,6.8,8.7,9.6,10.9,13,10.7,7.8,5.4,4.8,4.1,3.3,3.3,3.1,2.7,3.6,100
1995,Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
1995,Portugal,2.6,4.9,9,12,13.5,13.4,10.6,8.1,6.1,4.5,3.4,2.8,2.5,1.8,2.2,2.6,100
1995,San Marino,4.2,5.1,4.8,4.6,9.9,15.1,16.2,12.6,9.6,6.2,3.8,2.6,1.8,1.2,0.7,1.6,100
1995,Serbia,0.5,1.4,2.9,3.8,4.6,5.8,6.4,7.5,8.8,10.1,8.9,7.3,7.6,6.2,7.5,10.8,100
1995,Slovenia,0.6,1.5,2.6,3.7,4.9,8.1,11,12.9,12.3,11,8.2,6,5.2,4.2,2.9,4.8,100
1995,Spain,2.6,4.2,5.2,6.7,10.2,13.1,12.7,11.1,7.9,5.9,4.5,3.8,3.2,2.6,2.4,3.9,100
1995,TFYR Macedonia,3.6,2,2.1,0.8,5.3,5,6.4,7.8,9.5,9.1,10.7,11.2,9.8,6.8,5.4,4.4,100
1995,Western Europe,1.5,2.4,3.5,5,7.3,9.4,10.6,10.6,9.9,8.4,7.2,5.9,5.2,3.9,3.3,5.9,100
1995,Austria,1.6,2,2.7,4.3,7.3,9.4,9.7,9.9,9.2,8,7.2,6.5,5.9,5.4,4.2,6.8,100
1995,Belgium,6.2,6.7,6.5,7,8.4,9.9,9.8,8.7,7.3,6,5.4,4.6,4.2,3.1,2.5,3.5,100
1995,France,0.8,1.7,2.6,3.5,5.3,7.2,9.2,10.2,10.3,9,7.7,6.6,6.1,5.1,4.6,10.1,100
1995,Germany,0.9,1.9,3.5,5.8,8.5,10.6,11.6,11.3,10.5,8.7,7.3,5.8,4.9,3.1,2.4,3.4,100
1995,Liechtenstein,7.5,7.3,7.1,7.3,9.8,11.3,10.6,8.9,7.5,6.4,4.5,2.6,2.2,2.5,1.5,2.9,100
1995,Luxembourg,2.1,3.2,3.9,4.3,7,10.6,11.9,11.1,9.9,7.8,7,5.4,4.6,3.4,2.8,5.2,100
1995,Monaco,2.3,2.4,2.5,2.7,3.5,5.1,6.7,7.8,7.9,7.6,7.8,7.9,7.4,6.6,7.3,14.5,100
1995,Netherlands,1.7,3.2,4.5,6.6,9.2,11.7,11.8,10.4,9,7,6.4,4.5,3.9,3.5,2.9,3.7,100
1995,Switzerland,4.3,4.9,4.8,5.1,7.5,10.5,11.3,10.2,8.6,7.4,7.1,5.5,4.4,3.2,2.2,3.2,100
1995,LATIN AMERICA AND THE CARIBBEAN,4.1,5,5.2,5.9,7.3,8.1,8.2,8,7.7,6.8,6.3,5.4,5.2,4.9,4.1,7.9,100
1995,Caribbean,5.9,6.4,7.1,8.1,10.1,10.8,10.7,9,7.3,5.9,4.7,3.5,2.9,2.4,2,3.3,100
1995,Anguilla,8.7,7.7,6.9,7.1,9,10.6,11.5,10.7,8,5.3,3.8,3.2,2.9,1.9,1.6,1.2,100
1995,Antigua and Barbuda,8.9,5.5,6.1,7.6,9.4,11.5,12.6,11.3,8.1,4.6,3.4,3,2.9,1.8,1.2,2,100
1995,Aruba,1.5,5.5,5.1,4.9,10.6,15.6,14.8,11.9,9.3,6.9,4.1,2.8,2.1,1.8,1.2,2,100
1995,Bahamas,3.7,2.1,2.5,4.5,7.2,10.1,12.4,13.2,11.5,6.9,6.2,4.8,4.4,3.9,2.7,4.1,100
1995,Barbados,2.8,3.8,4.4,5.8,8.9,11.3,12,11.3,9.1,8,5.8,4.3,3.4,3.1,2.2,3.9,100
1995,British Virgin Islands,4.4,5.2,5.4,5.3,9.1,12.9,13.9,12.8,10,6.8,4.9,3.6,2.1,1,0.7,2,100
1995,Caribbean Netherlands,4.9,3.2,5.6,6,5.1,6.9,10.2,11.7,12.1,10.8,7.7,5.9,3.8,2.5,1.3,2.4,100
1995,Cayman Islands,3.5,5.9,5.8,4.6,7.1,10.5,15.8,13,10.1,8.1,5.5,4,2.2,1.6,1.1,1.3,100
1995,Cuba,1.3,1.3,2.3,2.4,3.1,2.8,3.3,4.7,5.3,5.9,7.8,12.7,11.8,9.4,8.9,17,100
1995,Curaçao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
1995,Dominica,14.9,16.8,12.1,9.1,7.5,6.7,5.9,5,4.5,3.3,3,2.3,2,1.7,1.5,3.5,100
1995,Dominican Republic,12.3,9.5,9.1,9.9,11.5,10.5,8.3,6.6,5.2,4,3.1,2.2,2,1.7,1.4,2.7,100
1995,Grenada,9.4,12.6,11.6,10.8,6.5,6.4,6.9,7.3,6.6,5.3,4.4,3.5,2.3,2.2,1.4,2.8,100
1995,Guadeloupe,3.4,7.1,8.7,8.7,8,10.2,11.5,11.2,9.5,7.4,5.2,3.2,2.1,1.3,1,1.6,100
1995,Haiti,7.4,5.2,4.2,5,7.7,10.2,11.9,11,9.3,8.1,6.7,5.4,3.8,1.9,0.9,1.3,100
1995,Jamaica,8.3,7.4,6.9,6.5,7.5,9.7,10.7,8.9,6.3,4.7,3.9,3.4,3.2,2.9,2.7,6.7,100
1995,Martinique,4.1,8.7,11.1,10.5,8.8,9.4,9.9,9.5,7.7,6.1,4.9,3.2,1.9,1.7,1.4,1.2,100
1995,Montserrat,8,6,5,6.1,9.5,11.9,11.9,9.8,7.6,5.8,3.7,2.7,2.2,2,2.2,5.6,100
1995,Puerto Rico,3.6,5.6,7,9.2,12.9,13,12.4,8.8,6.6,5.7,5.1,3,2.4,1.6,1.3,1.9,100
1995,Saint Kitts and Nevis,7.8,9.3,10.5,7.7,7.1,8.6,8.4,7.6,6.1,5.3,4.5,4.1,3.4,2.8,2.5,4.2,100
1995,Saint Lucia,7.2,10.2,9.2,8.2,8.1,10.7,11.7,9.3,6.8,3.6,3.1,2.6,2.7,2.6,1.6,2.6,100
1995,Saint Vincent and the Grenadines,10.5,13,12.3,8,6.9,8.1,8.9,7.4,5.9,4.5,3.3,2.4,1.9,2.1,2,2.7,100
1995,Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
1995,Trinidad and Tobago,3.1,2.9,3,3.4,4.4,5.4,6.2,7,7,6.2,5.2,5,6.6,8.5,10.4,15.6,100
1995,Turks and Caicos Islands,8.3,8.7,8.1,7.1,9.2,12.4,12.2,10.7,7.6,4.9,3.3,2.7,2.2,0.9,0.7,0.9,100
1995,United States Virgin Islands,3.9,4.9,6.2,7.6,9.1,10.9,11.9,11.5,9.1,6.5,4.4,3.6,3,2.6,2.1,2.6,100
1995,Central America,9.2,10.7,8.9,9.4,10.5,10.3,8.8,7.3,5.7,4.4,3.6,2.7,2.4,1.9,1.7,2.7,100
1995,Belize,3.6,6.9,9.7,10.8,12,11.9,10.6,8.8,7.1,5.4,4,2.8,2.1,1.6,1.2,1.5,100
1995,Costa Rica,2.5,7,7.6,10.2,13.5,13,11,8.8,7,5.3,4,2.5,2.1,1.7,1.4,2.3,100
1995,El Salvador,9,8.4,8.6,9.3,10.9,9.9,8.1,7.6,6.3,5.2,3.8,3.1,2.6,2,1.5,3.6,100
1995,Guatemala,5.3,4.7,5.8,8.7,12.6,14.7,13.4,10.7,7.3,4.9,3.4,2.9,2.3,1.4,0.8,1,100
1995,Honduras,5.4,6.7,10.8,14.1,15.5,13.8,9.5,6.2,4.3,3.3,2.8,2.6,2.1,1.2,0.7,0.9,100
1995,Mexico,18.4,17.7,10.9,8.1,6.2,5.4,4.6,4.4,3.8,3.2,3.2,2.7,2.4,2.2,2.6,4,100
1995,Nicaragua,11.8,28.5,11,6,5.2,5.8,6.2,5.9,5,3.8,2.8,2,1.7,1.3,1,2,100
1995,Panama,2.3,3.9,4.8,5.9,8.5,10.9,11.6,11.1,9.4,7.3,5.9,4.2,3.6,3.2,2.8,4.4,100
1995,South America,2.1,2.9,3.5,4.2,5.5,6.7,7.4,7.9,8.4,7.8,7.5,6.7,6.7,6.5,5.4,10.8,100
1995,Argentina,0.7,1.7,2.2,3.1,5,6.4,7,7.2,8,7.6,7.9,7.2,7.6,7.4,6.3,14.7,100
1995,Bolivia (Plurinational State of),8.6,10.3,9.1,9.5,10.6,10.3,8.9,7.7,6.2,4.7,3.8,2.8,2.3,1.7,1.3,2.1,100
1995,Brazil,1,1.6,1.7,2.2,2.8,3.3,3.9,5.1,6.8,7.4,7.9,8,8.9,10.1,9.4,20,100
1995,Chile,4.7,6.9,9.5,8.4,10.2,10.6,8.8,7.4,6,4.8,4,3.1,3,2.8,2.6,7,100
1995,Colombia,11.4,15.1,15.3,10.7,8.1,6.7,5.5,4.7,4.1,3.6,3.3,2.7,2.6,2.3,1.6,2.6,100
1995,Ecuador,6.5,7.5,8.6,9,9.5,9.3,9.3,9,7.6,5.8,4.7,3.4,2.9,2.4,1.7,2.8,100
1995,Falkland Islands (Malvinas),6.4,5.6,4.7,6.4,10.1,13.4,14.2,12.6,8.9,5.6,3.4,2.2,2,1.1,0.6,2.8,100
1995,French Guiana,2.8,5.6,8.8,9.3,8,10,12.5,12.4,9.9,7.7,5.3,2.9,2.2,1.3,0.6,0.8,100
1995,Guyana,8.8,10.8,11.4,11.5,12.1,10.6,8.1,5.9,4.6,4,3.6,3.2,2.2,1.3,0.6,1.2,100
1995,Paraguay,5.1,7.5,8.7,10.6,11,11.1,9.8,8.5,7.2,5.6,4.4,3.1,2.5,1.6,1.3,1.9,100
1995,Peru,6.5,6.8,5.4,5.5,6,6.5,7.5,7.2,6.7,6.9,6.4,5.7,5.4,4.7,4.4,8.5,100
1995,Suriname,8.3,9.4,9.7,9.6,10.2,10.4,9.2,7.5,5.9,4.8,3.9,3,2.7,2.4,1.3,1.7,100
1995,Uruguay,3.3,2.8,2.6,2.1,3,5.5,7.1,6.2,5.1,5.5,6.8,7.8,7.4,8.8,8.7,17.2,100
1995,Venezuela (Bolivarian Republic of),1.9,1.7,2.3,3.6,5.4,7.3,9.4,11.2,11.7,10.5,9,7.6,6.6,5.4,3.4,2.9,100
1995,NORTHERN AMERICA,0.9,2.4,3.3,4.9,7.4,9.9,10.9,11,10,8.1,7.3,5.8,4.8,3.6,3.8,5.9,100
1995,Bermuda,2.2,3.1,2.7,2.7,3.5,9.5,12.8,13,10.8,8.7,8.4,6.6,4.4,3.5,2.8,5.2,100
1995,Canada,0.9,1.9,2.6,3.7,5.9,8.3,8.9,9.6,10.9,8.6,7.3,6.7,6.4,5.6,5.4,7.1,100
1995,Greenland,4.4,8.7,6.4,6.6,7.1,12,12.8,10.8,9.6,9.4,7.7,2.7,1,0.5,0.1,0.2,100
1995,Saint Pierre and Miquelon,5,7.1,10,7.8,5.8,7.2,10,10.5,7.7,5.5,4.5,3,2.8,2.8,3.8,6.4,100
1995,USA,0.9,2.5,3.5,5.2,7.6,10.2,11.2,11.2,9.8,8,7.3,5.6,4.5,3.2,3.5,5.7,100
1995,OCEANIA,1,2.3,3.4,4.3,5.8,7.7,9.8,9.9,9.8,10.1,7.6,6.5,5.6,5,4.6,6.8,100
1995,Australia/New Zealand,0.7,2.1,3.2,4.1,5.6,7.5,9.7,9.9,9.8,10.3,7.7,6.7,5.7,5.1,4.8,7,100
1995,Australia,0.6,1.9,3,3.9,5.6,7.4,9.7,10,10,10.5,7.8,6.8,5.8,5.2,4.8,6.9,100
1995,New Zealand,1.9,3.6,4.7,5.6,6,7.9,9.6,9.1,8.6,8.5,6.5,5.7,5.1,4.7,4.4,7.8,100
1995,Melanesia,5.9,6.8,6.6,5.9,5.8,7.8,9.7,10.6,9.8,8,6.8,5.9,4.6,2.4,1.5,2,100
1995,Fiji,7,5.7,5.1,5.2,7.3,9.7,10.6,9.5,8.2,7.1,6.1,5.7,4.6,3.1,2.1,3,100
1995,New Caledonia,2.9,4.9,5.3,5.4,4.9,6.8,9.6,11.7,11.1,8.7,7.7,7.3,6.2,2.8,2,2.7,100
1995,Papua New Guinea,9.4,10.1,9.6,7.2,5.8,7,8.6,9.5,9.1,7.6,6.2,4.4,2.7,1.5,0.8,0.5,100
1995,Solomon Islands,7,6.1,3.8,3.9,9.8,15.7,13.1,9.8,7.5,5.7,5.8,4.1,3.1,1.7,1,2.1,100
1995,Vanuatu,8.7,7.5,6.3,5.2,7.4,11.3,12.6,10.5,8.5,6.7,4.5,2.9,2.3,1.9,1.1,2.6,100
1995,Micronesia,4.4,5.3,5.9,6.8,11.2,13.7,13.2,10.8,8.5,5.8,4.5,3.2,2.4,1.9,1.2,1.2,100
1995,Guam,4.3,6.1,6.6,7.1,9.9,11.3,11.1,10.1,8.2,6.4,5.5,4.2,3.4,2.6,1.7,1.6,100
1995,Kiribati,8.6,11,12.7,13,10,9,8.3,7.6,6.5,3.9,2.6,2.1,1.5,1,0.6,1.6,100
1995,Marshall Islands,8.3,6.6,4.8,4.8,8.7,12.1,12.9,11.9,8.9,5.9,3.9,2.8,2,2,0.9,3.7,100
1995,Micronesia (Fed. States of),9.7,8.2,7.2,9.5,16.1,13.6,8.3,7,5.9,4.6,3.8,2.5,1.6,0.7,0.2,1.1,100
1995,Nauru,7.2,5.5,5,5.2,8.3,11.8,12.9,12,9.7,6.9,4.8,3.3,2.6,1.7,0.9,2.1,100
1995,Northern Mariana Islands,3.4,3.1,4.1,5.9,13.7,18.3,17.9,12.4,9.3,5,3.1,1.6,0.9,0.7,0.4,0.4,100
1995,Palau,6.1,5.3,5.9,5.6,12.9,19.4,14.7,12.1,8.1,4.8,1.9,1.1,0.6,0.4,0.4,0.8,100
1995,Polynesia,6.7,7.7,8,8.6,10.2,11,11.3,9.7,7.5,6.7,4.2,2.6,2,1.4,1,1.7,100
1995,American Samoa,3.8,5.7,7.2,9.3,13.1,13.2,12.3,10.1,7.7,5.4,3.8,2.6,2.2,1.4,1,1,100
1995,Cook Islands,13.5,14.2,12.3,10.8,9.3,7.7,6.8,5.2,4.3,3.4,2.7,2.4,1.7,1.6,1.3,2.9,100
1995,French Polynesia,4.8,7.4,7.2,6.8,7.7,10.3,12.5,11.4,9,9.8,5.5,2.6,1.7,1.1,0.8,1.4,100
1995,Niue,15.7,14.3,13,10.3,8.1,8.1,8.1,5.8,3.6,2.7,2.2,1.8,1.3,1.8,0.4,2.7,100
1995,Samoa,18,10,10.3,11,9.5,7.5,6.4,5.1,3.4,2.9,2,2.5,2.1,2.7,2,4.8,100
1995,Tokelau,12.6,17.6,21,14.3,10.1,6.7,5,1.7,0.8,0.8,0.8,0,0.8,0,0,7.6,100
1995,Tonga,14.9,13,11,9.6,8.9,8,7.1,5.8,4.5,3.4,3.1,2.9,2.8,2,1,2,100
1995,Tuvalu,6.1,4.3,2.6,3.5,10.4,11.3,10.4,8.7,6.1,4.3,4.3,3.5,3.5,4.3,1.7,14.8,100
1995,Wallis and Futuna Islands,10.8,8.3,9.3,11,11.9,11.4,10.2,7.6,5.6,3.5,2.7,2.1,1.5,1.2,1.1,1.8,100
2000,WORLD,2.8,3.5,4.4,5.5,7.6,9.3,9.8,9.7,8.9,7.7,6.7,5.5,4.9,3.8,3.6,6.3,100
2000,More developed regions,1.3,2.2,3.5,5,7.1,9,9.9,10.2,9.7,8.6,7.5,6.1,5.4,4.1,3.9,6.6,100
2000,Less developed regions,5.4,5.6,5.8,6.5,8.5,9.7,9.5,9,7.5,6.3,5.4,4.6,4,3.4,3,5.8,100
2000,Least developed countries,8.2,9,9,9.5,10.7,11.1,9.9,8.1,6.3,4.7,3.7,3,2.4,1.8,1.3,1.4,100
2000,Less developed regions. excluding least developed countries,4.9,5,5.2,5.9,8.1,9.4,9.5,9.1,7.8,6.5,5.7,4.8,4.3,3.7,3.4,6.7,100
2000,High-income countries,2,2.9,3.8,4.8,7.3,9.7,10.6,10.4,9.4,8,7,5.5,4.9,3.8,3.6,6.3,100
2000,Middle-income countries,3.5,3.8,4.7,6,7.6,8.4,8.5,8.8,8.5,7.6,6.7,5.8,5.1,4.2,3.8,6.9,100
2000,Upper-middle-income countries,3.1,3.6,5,6.5,8.1,8.8,8.8,8.7,8.5,7.6,6.8,5.8,5.3,4,3.5,5.7,100
2000,Lower-middle-income countries,4.1,4,4.3,5.5,7.1,7.9,8.3,8.9,8.5,7.5,6.6,5.8,4.9,4.3,4.1,8.3,100
2000,Low-income countries,7.6,8.7,8.9,9.8,10.9,11,9.6,8.1,6.4,4.9,3.9,3.1,2.5,1.8,1.3,1.6,100
2000,Sub-Saharan Africa,8.4,8.8,8.8,10,11.5,11.4,9.6,7.7,6,4.6,3.6,2.9,2.4,1.8,1.1,1.3,100
2000,AFRICA,8.4,8.7,8.8,9.9,11.5,11.4,9.6,7.7,6,4.6,3.6,3,2.5,1.8,1.2,1.3,100
2000,Eastern Africa,7.8,7.9,8.5,9.2,10.3,10.9,9.9,8.4,6.6,5.1,4.1,3.4,2.7,2,1.4,1.7,100
2000,Burundi,5.2,8.2,8.9,9,9.7,9.8,10.2,9.7,7.5,5.9,4,3.8,2.5,2.1,2,1.2,100
2000,Comoros,4.2,6.1,8.1,8.8,9.3,11.5,12.3,11.3,8.8,6.2,4.9,3.5,2.3,1.4,0.6,0.9,100
2000,Djibouti,3.3,4.8,7.2,11.2,14.9,16.1,14,9.5,5.8,3.8,2.6,2.3,1.8,1.1,0.6,0.9,100
2000,Eritrea,5.3,4.6,7.5,9,10.7,12,11.8,10.5,8.3,6.5,4.7,3.6,2.4,1.4,0.6,1,100
2000,Ethiopia,5.9,6.4,7.4,9,10.4,11.6,11.1,9.6,7.6,5.9,4.5,3.6,3.1,2,0.8,1.2,100
2000,Kenya,13.2,13.1,12.5,11.1,9.7,9.1,7.2,5.9,4.5,3.6,2.9,2.3,1.8,1.3,0.8,0.9,100
2000,Madagascar,7.4,7.6,7.1,5.4,6.1,8.2,8.9,8.4,7.3,6.8,6.9,6.1,4.8,3.4,2.6,3,100
2000,Malawi,6,6.1,6.8,8.5,9.7,9.5,8.5,7.4,6.3,5.3,4.4,3.5,2.8,3.4,5.4,6.5,100
2000,Mauritius,1.2,1.7,1.6,1.5,24.4,31.8,21.5,7.7,3.2,1.7,1.3,0.8,0.5,0.3,0.2,0.5,100
2000,Mayotte,5.4,6.6,9.6,12.4,14.6,14.6,12.4,9.4,5.6,2.2,2.5,2.4,1.7,0.2,0.1,0.2,100
2000,Mozambique,16.1,11.1,8.2,6.4,10.8,16.1,8.2,5.7,4.6,3.4,2.6,2.2,1.6,1.2,1,0.8,100
2000,Réunion,3.4,7.9,10.4,10.7,7.8,8.9,10.2,10,8.5,6.8,5.7,3.6,2.1,1.4,1,1.5,100
2000,Rwanda,4,5.4,7.6,10.3,13.1,13.3,11.1,8.5,6.3,4.8,3.9,3.4,2.3,2.1,1.8,2.3,100
2000,Seychelles,4.2,5.2,4.1,3.7,10.1,12.9,15.5,13.2,11.3,6.8,3.6,2.7,1.9,1.7,1.4,1.6,100
2000,Somalia,15.6,10.7,8.8,8.5,10.2,11.1,9.5,8,5.9,4,2.3,1.9,1.8,0.6,0.5,0.7,100
2000,South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
2000,Uganda,8.3,7.7,8.2,8.8,10.1,10.8,10.2,8.8,6.9,5.5,4.3,3.7,2.8,1.9,0.8,1.3,100
2000,United Republic of Tanzania,7.3,6.9,7.3,8.3,9.2,10,10.1,9.2,7.3,5.6,4.4,3.9,3.3,2.8,2.1,2.1,100
2000,Zambia,7.9,8.5,9.6,10.2,10.6,10.3,9.3,7.6,6.1,5.1,4.4,3.7,2.6,1.8,0.8,1.3,100
2000,Zimbabwe,4.8,6,7.2,7.9,9.9,10.7,10.9,9.6,8.3,6.2,5.3,4.4,4.3,2.1,0.9,1.3,100
2000,Middle Africa,9.9,9.2,8.6,9.2,10.2,10.3,9.3,8.1,6.6,5.2,4.1,3.3,2.4,1.6,0.9,1,100
2000,Angola,4.8,7.1,10.6,12.9,14.9,13.6,9.2,5.8,4.2,3.3,2.9,2.5,2.3,2.3,1.8,1.8,100
2000,Cameroon,5.5,4.5,5.6,6.9,9.6,11.1,11.7,10.9,9.4,7.8,5.5,4.1,2.9,2.3,1.3,0.8,100
2000,Central African Republic,15.5,9.4,6,6.9,8.7,9.8,9.8,8.7,6.8,5.4,3.6,3,2.1,1.7,1.4,1.1,100
2000,Chad,13.7,10.7,10.5,12.5,9.8,9.7,8.4,6.9,5.1,2.8,4,2.4,1.1,0.4,0.7,1.1,100
