USA,"51,0860940072","50,6796497128","50,2764444002","50,036345187","50,8999993504","51,3999983852","51,3999968258"
OCEANIA,"48,9512895969","49,5158258339","50,0722104571","50,3787465628","50,3412105099","50,812153142","50,9830597866"
Australia/New Zealand,"49,2222897842","49,7567138561","50,2508261003","50,5615792425","50,4997421097","50,9821714736","51,1574194343"
Australia,"49,1001875247","49,5999595505","50,0735252209","50,4064140647","50,3307847383","50,8798099706","51,0837801113"
New Zealand,"50,1545226591","50,8627851387","51,3964817998","51,4627026306","51,5488530708","51,6428208699","51,6427882854"
Melanesia,"44,4152532979","44,1390919982","43,9815897447","43,5462754385","43,7701071118","43,6162136219","43,5610359254"
Fiji,"48,4529097342","48,2655180371","48,1012658228","47,2135102533","46,5433300876","46,0330157807","46,0283229099"
New Caledonia,"44,5624187084","45,243003069","45,7573865582","46,0175074452","46,2278033945","46,1487011977","46,1477856396"
Papua New Guinea,"42,5641809291","40,8459106365","37,7554679096","36,7904695165","35,6120201385","36,527840946","36,5278335237"
Solomon Islands,"44,4155229531","44,2795595979","44,1346395378","44,0538061755","43,9855072464","43,9071566731","43,87835703"
Vanuatu,"45,0173310225","47,3791141812","49,7334348819","50,0714285714","50,284185891","50,3294634452","50,3235747304"
Micronesia,"44,1510888418","46,8804502599","50,1267417387","50,3318015422","49,6325939214","49,2953837882","49,2793428627"
Guam,"43,5682029962","46,0145733674","48,3191575537","48,3536919845","48,3876100562","48,4209281236","48,4204185731"
Kiribati,"48,7974098057","48,7629329735","47,9632063075","47,2456775231","47,280334728","47,2764645427","47,2534745202"
Marshall Islands,"37,7374784111","38,1081081081","38,4452670545","38,5601985933","38,653285853","38,7637028015","38,7606318348"
Micronesia (Fed. States of),"43,039348711","36,5948533812","44,7689345315","46,1273666093","46,4527629234","46,5529753266","46,5350089767"
Nauru,"46,5008880995","46,4491362764","46,4076858814","46,3826009765","46,3541666667","37,5475802066","37,5471698113"
Northern Mariana Islands,"46,3731057045","51,0532493205","56,6646727481","57,4423312557","57,700264813","57,9637841833","57,9602332736"
Palau,"35,7372367012","40,8717624763","38,1141045959","40,0959788185","41,5118397086","43,244885558","43,2437850842"
Polynesia,"44,1585785447","44,7493094242","45,2800565771","45,873365131","46,1221565467","46,3661389265","46,3325538598"
American Samoa,"47,4933045153","47,8872629665","48,2257546564","48,4257004911","48,6393547018","48,9729086038","48,9707567591"
Cook Islands,"44,2211055276","44,2665673864","44,2728904847","47,3909063168","49,721411515","49,9518304432","49,9406598623"
French Polynesia,"40,2090592334","41,1530324401","41,9565432424","42,9938673109","42,9930467762","42,9902189101","42,9888878027"
Niue,"46,8546637744","46,4583333333","46,1847389558","45,9770114943","45,871559633","45,7809694794","45,7504520796"
Samoa,"47,2445635985","47,7844056242","48,2994331444","48,8339714584","49,3557204217","49,908703591","49,9077679852"
Tokelau,"44,4444444444","44,7368421053","45,0381679389","48,4496124031","51,9813519814","52,1560574949","51,9841269841"
Tonga,"48,8835451735","47,5259621258","46,226927253","45,8730527784","45,6744388756","45,6633176133","45,6583198708"
Tuvalu,"43,3962264151","43,7262357414","44,2396313364","44,8087431694","44,8051948052","44,6808510638","44,7552447552"
Wallis and Futuna Islands,"48,2168330956","48,869047619","49,4789081886","49,5137420719","49,5317002882","49,5261495261","49,514213746"
